annotation_id,claim_id,dataset,gold_label,claim_sha256,path_text,relations,path_type,evidence_tier,claim_predicate_families,kg_relation_family,predicate_aligned,endpoint_aligned,path_score,entity_pair_key,claim_cluster_id,duplicate_group_size,path_relevance,evidence_role,error_type,semantic_relation_remapped,actionability
eswa_0420,pubhealth_test_110,pubhealth,SUPPORT,b6d47434b80eecf1b204b892b93d97be6e2e0681f0f64cf31edf015c8b6285b9,tendon --expresses--> MAGEE1,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000043||Gene::57692,claim_6869df374f,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0421,pubhealth_test_1028,pubhealth,UNCERTAIN,b171373389e9b8883a3c134c16d78ffb5832499634e58afd4641fab5e5b59374,heart --expresses--> MAGEE1,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::57692,claim_e5618d009d,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0422,medfact_bench_1634,medaesqa,SUPPORT,46d999cd43481460bce8f0336d63aace71e570b118518a93a10a8309dd889039,cleidocranial dysplasia --presents--> Delayed eruption of teeth,presents,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:7340||PrimeKG::Symptom::HPO:684,claim_ff0a5279ff,2,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0423,medfact_bench_1562,medaesqa,SUPPORT,c3958a19a226b61e2876705f3f5d3f7d05a69d7638c24cf85f87244d6bbf2cf9,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_01c0660e9d,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0424,pubhealth_train_1486,pubhealth,REFUTE,9d395a2562e43a21fa087c564464a9154b71d56841fdeb562c498828f47e565b,neck --expresses--> NAA50,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000974||Gene::80218,claim_4845c3beea,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0425,pubhealth_test_451,pubhealth,SUPPORT,8f19dc37c6b908d47b40c5759ead367e14c51992d41d8a7b816b36d2c36484e6,osteoporosis --presents--> Osteoporosis,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:5298||PrimeKG::Symptom::HPO:939,claim_1ee353141c,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0426,pubhealth_test_1114,pubhealth,UNCERTAIN,491cd5a98baa6bbf50a6afc939689c35696c6ea6f7e2ed7c0a527a31a7040d1f,kidney cancer --localizes--> kidney,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002113||Disease::DOID:263,claim_aae25f25a1,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0427,medfact_bench_1753,medaesqa,SUPPORT,ca012d874bc05ac75903129bc119d469a3082342105680861a9854ec4112c771,CTSK --participates--> bone resorption,participates,1-hop,DIRECT_PREDICATE_MISMATCH,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0045453||Gene::1513,claim_5c663ad7c3,2,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0428,medfact_bench_1624,medaesqa,SUPPORT,dee8d90730f199ab96eff5e669ea6c63c23cbd69d54b7761ee94c132e68413d3,RUNX2 --interacts--> TAF1A ; TAF1A --participates--> Transcription,interacts;participates,2-hop,TWO_HOP_CONTEXT,ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.7013,Gene::860||Pathway::PC7_8317,claim_a3714f8b1e,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0429,pubhealth_train_936,pubhealth,SUPPORT,e6591f02fd5f9a8989865324a17eb588f8538ff5ab5f698063e5c121ffdd02db,Acetohydroxamic Acid --causes--> Depression,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00551||Side Effect::C0011570,claim_a91509e6fe,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0430,pubhealth_test_262,pubhealth,UNCERTAIN,e76d66c2c680a5c21fd3e1bc4792fd0e21041f709b4c39e3fb119139ffbf3709,autistic disorder --localizes--> brain,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:12849,claim_c62228ccff,1,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0431,medfact_bench_1561,medaesqa,SUPPORT,a640024a4eeee42e970a1261bf4a4f74004c38eb0d5c5075e2b38183c0f23478,RUNX2 --participates--> osteoblast differentiation,participates,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0001649||Gene::860,claim_d359e159d9,2,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0432,medfact_bench_1713,medaesqa,SUPPORT,4f414ec21ff876116abd81c272daf8e322d5db8bf16654a4abc2def2a372524b,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,EXPRESSION,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_33694b98a1,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0433,pubhealth_train_1509,pubhealth,SUPPORT,0bc531446ae0e3e14abf41ecbced9f5da0fc9c8e437d20f8aa58393a5c749e37,multiple sclerosis --localizes--> brain,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:2377,claim_e690dccd3b,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0434,pubhealth_validation_1064,pubhealth,UNCERTAIN,2d216b599aa83fdc3b911566f496ff20e60419c6f209aa3845ab2a505749a7ea,osteoporosis --presents--> Osteoporosis,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:5298||PrimeKG::Symptom::HPO:939,claim_310073715a,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0435,medfact_bench_1735,medaesqa,SUPPORT,60717a222d97036627e9e0338295e169939ae2d8739c5c689d6567ab6db90b26,RUNX2 --interacts--> RB1,interacts,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES;ASSOCIATES,INTERACTS,FALSE,TRUE,0.6675,Gene::5925||Gene::860,claim_799042d7a8,2,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0436,medfact_bench_1884,medaesqa,SUPPORT,2574e14c365fb100296019a284b576c2db3095562d035365dafbbc82396173b9,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_b2ca83c5bb,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0437,pubhealth_train_513,pubhealth,SUPPORT,145d87c32c210fef03518617aa447cf0967f4dcb054c50c412eedad4d7871658,Acetaminophen --causes--> Asthma,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00316||Side Effect::C0004096,claim_d7083e1511,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0438,medfact_bench_1744,medaesqa,SUPPORT,1b0fd5681cb6a7cb27fff010d4ab5165e5c45e69817bdf661f361d415d42baa5,cleidocranial dysplasia --associates--> RUNX2,associates,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,ASSOCIATES,FALSE,TRUE,0.6675,Gene::860||PrimeKG::Disease::MONDO:7340,claim_c6a4d44472,5,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0439,medfact_bench_1768,medaesqa,SUPPORT,5b9673ca19cea96d1cde42a2e917c2db4cc2e32a6abf2e4df0ffa813b72568d8,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_cf99e5b962,30,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0440,medfact_bench_1974,medaesqa,SUPPORT,ec82eab3102c89dba8f358ed8bfe4f371b93b94ae4ae6a3949c8207dc2dd47bd,Phosphodiesterase 4 Inhibitors --includes--> Roflumilast,includes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB01656||Pharmacologic Class::N0000182960,claim_e682fbcd42,8,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0441,medfact_bench_1586,medaesqa,SUPPORT,aeca6697fdc0269af6adba1f59ca1760a65e5963f5a6611509e192a326954ff2,RUNX2 --interacts--> CCNB1 ; CCNB1 --interacts--> RB1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::5925||Gene::891,claim_fd966df45e,21,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0442,medfact_bench_1557,medaesqa,UNCERTAIN,fc7dff91b0b79fb5dc331fcbdd8437bf36d2da9c3674191658d262db7fccabc9,RUNX2 --associates--> cleidocranial dysplasia,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Gene::860||PrimeKG::Disease::MONDO:7340,claim_d38269e37d,2,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0443,medfact_bench_1653,medaesqa,SUPPORT,aeca6697fdc0269af6adba1f59ca1760a65e5963f5a6611509e192a326954ff2,RUNX2 --interacts--> CCNB1 ; CCNB1 --interacts--> RB1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::5925||Gene::891,claim_fd966df45e,21,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0444,medfact_bench_1850,medaesqa,SUPPORT,496289131a090e668dd60057932269331ddf9af5cc7d6452bde95eadcfb95146,RUNX2 --associates--> cleidocranial dysplasia,associates,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,ASSOCIATES,FALSE,TRUE,0.6675,Gene::860||PrimeKG::Disease::MONDO:7340,claim_6cbc19807c,5,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0445,medfact_bench_882,healthver,UNCERTAIN,67a4082b89c308e8ae49853eb66271b2b0d91c9f1a96228206ce58ca3d1e510e,brain --expresses--> MAGEE1,expresses,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000955||Gene::57692,claim_9e9a160b92,5,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0446,medfact_bench_1308,medaesqa,SUPPORT,fd85aab8d5241d8f5a18edf4488fda01e578ea2c6cc2f13782d6d4f22cdb9628,obesity --presents--> Weight Loss,presents,1-hop,DIRECT_PREDICATE_MATCH,PRESENTS,PRESENTS,TRUE,TRUE,0.9175,Disease::DOID:9970||Symptom::D015431,claim_04196f1e2f,3,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0447,medfact_bench_1771,medaesqa,SUPPORT,7a076ec2a48284ae5e7b9881ca6567408f2ea69e7e455bc8151119ed93fcc452,cleidocranial dysplasia --associates--> RUNX2,associates,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,ASSOCIATES,FALSE,TRUE,0.6675,Gene::860||PrimeKG::Disease::MONDO:7340,claim_8b6c5641f4,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0448,medfact_bench_1661,medaesqa,SUPPORT,5b9673ca19cea96d1cde42a2e917c2db4cc2e32a6abf2e4df0ffa813b72568d8,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_cf99e5b962,30,PARTIAL,SUPPORT,INDIRECT_BRIDGE,false,ACTIONABLE
eswa_0449,pubhealth_test_356,pubhealth,REFUTE,6304b85ed9b394f72434ee6d86eb5511e294cb3d547289a4f386d0dc2962c62c,obesity --presents--> Obesity,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:9970||Symptom::D009765,claim_462d52f444,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0450,pubhealth_test_1068,pubhealth,SUPPORT,db7ef2e21f4fea03d3b46a59aceb511b5e94bf41ae3a0c659c422a36dd7eeefd,Phenylephrine --contraindicates--> injury ; brain injury --contraindicates--> Phenylephrine,contraindicates;contraindicates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.79,Compound::DB00388||PrimeKG::Disease::MONDO_grouped:43510_5621,claim_bdff0ad35e,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0451,medfact_bench_1072,healthver,SUPPORT,03506dc6e15832eaf975065b9a5f791f3b367a40931d6fb4862c89041c73c873,Ibuprofen --treats--> spondyloarthropathy ; spondyloarthropathy --treats--> Prednisone,treats;treats,2-hop,TWO_HOP_CONTEXT,TREATS;PRESENTS;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.8025,Compound::DB00635||PrimeKG::Disease::MONDO_grouped:5095_43377,claim_7444a298c2,5,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0452,medfact_bench_880,healthver,SUPPORT,67a4082b89c308e8ae49853eb66271b2b0d91c9f1a96228206ce58ca3d1e510e,lung --expresses--> MAGEE1,expresses,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0002048||Gene::57692,claim_9e9a160b92,5,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0453,medfact_bench_1518,medaesqa,SUPPORT,c9e1b03e71ee3f1d8281dfc3cd059b4cafe14c5a54fb4e7c2e741761046dfa96,obesity --presents--> Obesity,presents,1-hop,DIRECT_PREDICATE_MATCH,PRESENTS,PRESENTS,TRUE,TRUE,0.9175,Disease::DOID:9970||Symptom::D009765,claim_de0bba634c,3,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0454,medfact_bench_649,healthver,UNCERTAIN,d0248323c931671556ce7dc4c74b73065e5c75730196b74912ecf5d5c537093e,autoimmune disease --treats--> Betamethasone ; Betamethasone --treats--> systemic lupus erythematosus,treats;treats,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.8454,Compound::DB00443||PrimeKG::Disease::MONDO:7179,claim_99490d0b7c,7,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0455,medfact_bench_1655,medaesqa,SUPPORT,aeca6697fdc0269af6adba1f59ca1760a65e5963f5a6611509e192a326954ff2,RUNX2 --interacts--> CDK1 ; CDK1 --interacts--> RB1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::5925||Gene::983,claim_fd966df45e,21,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0456,medfact_bench_904,healthver,SUPPORT,6d9a4c79599cfa83d8166e7c1431f7cec54b7921db72794ba1fdd4d1f01fe82b,lung --upregulates--> USP15 ; USP15 --participates--> Disease,upregulates;participates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.6488,Anatomy::UBERON:0002048||Pathway::PC7_3278,claim_d2d2f1c112,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0457,pubhealth_validation_486,pubhealth,UNCERTAIN,8df1ea0ce45b3f5914f80968b1e10428a6307f66c883d2413447cb40ccfe519c,Sildenafil --causes--> Oedema,causes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00203||Side Effect::C0013604,claim_d5ca8f44f6,1,RELEVANT,REFUTE,POLARITY,false,ACTIONABLE
eswa_0458,medfact_bench_1992,medaesqa,SUPPORT,ec82eab3102c89dba8f358ed8bfe4f371b93b94ae4ae6a3949c8207dc2dd47bd,Phosphodiesterase 4 Inhibitors --includes--> Roflumilast,includes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB01656||Pharmacologic Class::N0000182960,claim_e682fbcd42,8,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0459,medfact_bench_1767,medaesqa,SUPPORT,5b9673ca19cea96d1cde42a2e917c2db4cc2e32a6abf2e4df0ffa813b72568d8,CCNB1 --participates--> growth ; RUNX2 --interacts--> CCNB1,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7013,Biological Process::GO:0040007||Gene::891,claim_cf99e5b962,30,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0460,medfact_bench_1837,medaesqa,SUPPORT,d322bb3834b25801437840c4c6f2a04cbb0f495d85e6a7ff497925ab97fa19e3,RUNX2 --associates--> cleidocranial dysplasia ; cleidocranial dysplasia --presents--> Short stature,associates;presents,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7641,Gene::860||PrimeKG::Symptom::HPO:4322,claim_a7b08dcc20,2,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0461,medfact_bench_1073,healthver,SUPPORT,03506dc6e15832eaf975065b9a5f791f3b367a40931d6fb4862c89041c73c873,Ibuprofen --treats--> spondyloarthropathy ; spondyloarthropathy --treats--> Prednisone,treats;treats,2-hop,TWO_HOP_CONTEXT,TREATS;PRESENTS;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.8025,Compound::DB00635||PrimeKG::Disease::MONDO_grouped:5095_43377,claim_7444a298c2,5,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0462,medfact_bench_904,healthver,SUPPORT,6d9a4c79599cfa83d8166e7c1431f7cec54b7921db72794ba1fdd4d1f01fe82b,lung --expresses--> GAB2 ; GAB2 --participates--> Disease,expresses;participates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.6425,Anatomy::UBERON:0002048||Pathway::PC7_3278,claim_d2d2f1c112,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0463,pubhealth_train_1122,pubhealth,REFUTE,607c566214ece51b62e668ddf3f4701a144e171ef60f40f410edff2693eb66e7,lung cancer --localizes--> lung,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002048||Disease::DOID:1324,claim_d1be0ff8a2,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0464,medfact_bench_251,scifact,REFUTE,93ae53e6501bc2e921e55df8213f0e1f65209176410cab6b4bc9283c01958db4,type 1 diabetes mellitus --associates--> IL2,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:9744||Gene::3558,claim_5b8137bbc4,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0465,medfact_bench_1969,medaesqa,UNCERTAIN,aa96737e5a7c003c982b8d6ac3effff497a10e1a4cfde3a427f1c147e820814b,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_5faa20dafc,26,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0466,medfact_bench_882,healthver,UNCERTAIN,67a4082b89c308e8ae49853eb66271b2b0d91c9f1a96228206ce58ca3d1e510e,lung --expresses--> MAGEE1,expresses,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0002048||Gene::57692,claim_9e9a160b92,5,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0467,medfact_bench_1922,medaesqa,UNCERTAIN,aa96737e5a7c003c982b8d6ac3effff497a10e1a4cfde3a427f1c147e820814b,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_5faa20dafc,26,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0468,medfact_bench_1626,medaesqa,SUPPORT,7fe2fdd95c35262017627de774a2f0cf56af15b94a440ca7f8f501a4a2a5cf6a,skull --expresses--> TGFB1 ; TGFB1 --participates--> ossification,expresses;participates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6825,Anatomy::UBERON:0003129||Gene::7040,claim_4ce83e423d,3,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0469,medfact_bench_1908,medaesqa,SUPPORT,aa96737e5a7c003c982b8d6ac3effff497a10e1a4cfde3a427f1c147e820814b,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_5faa20dafc,26,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0470,pubhealth_train_1938,pubhealth,UNCERTAIN,ed2478d3978bb380212fd478346ab08b3ceb199103710b5877322efc8107d10b,heart --expresses--> PSMD6 ; PSMD6 --participates--> Disease,expresses;participates,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6425,Anatomy::UBERON:0000948||Pathway::PC7_3278,claim_751c55cb06,1,IRRELEVANT,UNKNOWN,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0471,medfact_bench_651,healthver,UNCERTAIN,d0248323c931671556ce7dc4c74b73065e5c75730196b74912ecf5d5c537093e,autoimmune disease --treats--> Prednisolone ; Prednisolone --treats--> systemic lupus erythematosus,treats;treats,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.8454,Compound::DB00860||PrimeKG::Disease::MONDO:7179,claim_99490d0b7c,7,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0472,medfact_bench_1612,medaesqa,SUPPORT,46e7886d903eb33c71ac0865517b4be877d6f0ec75ef3c8b0189364c98c34236,SOX9 --participates--> bone development ; RUNX2 --interacts--> SOX9,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7212,Biological Process::GO:0060348||Gene::860,claim_18de2a076a,3,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0473,pubhealth_train_1927,pubhealth,UNCERTAIN,11c5d3db61c074bff0fdbee17d914ca2f75efd196d999a64c21fa678b2e31aac,prostate cancer --associates--> PSAT1,associates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,ASSOCIATES,FALSE,TRUE,0.6675,Disease::DOID:10283||Gene::29968,claim_ffa83b7fd0,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0474,pubhealth_train_694,pubhealth,SUPPORT,cfa3dda8be113b990128881ebe268e216a9d88eba63c085f4c764c713f70ec8c,obesity --presents--> Obesity,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:9970||Symptom::D009765,claim_0a8a4479db,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0475,medfact_bench_788,healthver,SUPPORT,c5c739d210e7942b37c002585504024dbc8440578ca75381a0fa74ed9d4be6a4,Coronavinae infectious disease --palliates--> Remdesivir ; Chloroquine --palliates--> Coronavinae infectious disease,palliates;palliates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.79,Compound::DB00608||PrimeKG::Disease::MONDO:5719,claim_d15ae24e2a,5,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
